"Row.names";"baseMean";"log2FoldChange";"lfcSE";"stat";"pvalue";"padj";"regulation_COVID";"Family";"Class";"Category";"Chrom";"Start";"End";"Strand";"TE_CODING";"IntersectedGene";"IntersectedGeneType";"IntersectedOrientation";"IntersectedGeneID";"TE_type";"TE_5UTR_Intersect";"TE_3UTR_Intersect";"ClosestUpstream_gn";"ClosestUpstream_id";"DistUpstream";"ClosestDownstream_gn";"ClosestDownstream_id";"DistDownstream";"FANTOM_enhancer";"FANTOM_CAGE";"locus";"Family_group"
"HERVL_7q22.3";97,692523292677;-3,04841441193095;0,534954361714545;-5,69845697147078;1,20896637100836e-08;6,60901616151236e-07;"down";"HERVL";"HERV";"prototype";"chr7";107732303;107739462;"+";"noncoding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"SLC26A4";"ENSG00000091137";14494;"AC002467.1";"ENSG00000241764";537;"None";"None";"HERVL_7q22.3";"HERVL"
"HERVL_Xp11.21a";11,2164203456721;-1,59146398001966;0,580397494418412;-2,74202420810652;0,00610618412102101;0,0242767077781199;"down";"HERVL";"HERV";"prototype";"chrX";55614743;55619665;"-";"noncoding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"FOXR2";"ENSG00000189299";3735;"AL627224.2";"ENSG00000235136";14637;"None";"None";"HERVL_Xp11.21a";"HERVL"
"HERVL_Xq21.32a";205,248985344499;-3,31124666333901;0,56501682860115;-5,86043900946612;4,61645072540064e-09;3,05017866633665e-07;"down";"HERVL";"HERV";"prototype";"chrX";92727373;92733887;"+";"noncoding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"AL121871.1";"ENSG00000225912";50419;"TUSC2P2";"ENSG00000285445";36968;"None";"None";"HERVL_Xq21.32a";"HERVL"
"HERVL_Xq22.3c";917,706084826311;-1,53309934164444;0,206898148481994;-7,40992296399337;1,26372803148524e-13;5,80303912058022e-11;"down";"HERVL";"HERV";"prototype";"chrX";108476940;108483623;"-";"coding";"COL4A5";"protein_coding";"ANTISENSE";"ENSG00000188153";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"HERVL_Xq22.3c";"HERVL"
"HERVL_Xq25r";10,7377376407368;-1,51700288035533;0,342848488241834;-4,42470342551222;9,65748638655452e-06;0,00014831831935471;"down";"HERVL";"HERV";"oneside";"chrX";127207136;127208793;"-";"noncoding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"Z82209.1";"ENSG00000230538";181549;"PRR32";"ENSG00000183631";385350;"None";"None";"HERVL_Xq25r";"HERVL"
"HERVL_Xq25t";67,774370493656;-2,04315936374557;0,469566903631435;-4,35115709379139;1,35420980601746e-05;0,000193122094075534;"down";"HERVL";"HERV";"oneside";"chrX";127705912;127708083;"+";"noncoding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"AL591643.1";"ENSG00000260683";43382;"Z75741.2";"ENSG00000235274";20651;"None";"None";"HERVL_Xq25t";"HERVL"
"HERVL18_13q31.3";36,1338290507205;-1,50961935797042;0,502652391785493;-3,00330682324625;0,00267063034584708;0,0126168050906685;"down";"HERVL18";"HERV";"prototype";"chr13";90613417;90618427;"-";"noncoding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"RNU6-75P";"ENSG00000251753";163339;"LINC01049";"ENSG00000234384";78337;"None";"None";"HERVL18_13q31.3";"HERVL"
"HERVL18_14q13.2";13,7380373110852;1,61860856138225;0,616127583012938;2,62706719518555;0,00861243250390059;0,0316766440191522;"up";"HERVL18";"HERV";"prototype";"chr14";36012639;36015740;"-";"noncoding";"AL133304.3";"lncRNA";"ANTISENSE";"ENSG00000258342";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"HERVL18_14q13.2";"HERVL"
"HERVL18_15q21.1";103,585222657522;-2,53117219602568;0,841510633036291;-3,00789092455415;0,00263067538885077;0,0124729596134257;"down";"HERVL18";"HERV";"oneside";"chr15";48050587;48051547;"-";"noncoding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"SLC24A5";"ENSG00000188467";69443;"AC092078.2";"ENSG00000259754";80;"None";"None";"HERVL18_15q21.1";"HERVL"
"HERVL18_1q24.2";17,4702724050155;-1,51010634864849;0,5259210419873;-2,87135563723072;0,00408715417985598;0,0176392969867469;"down";"HERVL18";"HERV";"prototype";"chr1";168264241;168270932;"-";"noncoding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"TBX19";"ENSG00000143178";9945;"RNU6-1310P";"ENSG00000206880";760;"None";"None";"HERVL18_1q24.2";"HERVL"
"HERVL18_2q31.1";393,222065166051;-2,48824398388257;0,451641346903224;-5,50933611580017;3,60189559125575e-08;1,67917812741588e-06;"down";"HERVL18";"HERV";"prototype";"chr2";169711625;169717593;"-";"coding";"KLHL23";"protein_coding";"ANTISENSE";"ENSG00000213160";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"chr2:169716636-169717010";"chr2:169717386-169717390";"HERVL18_2q31.1";"HERVL"
"HERVL18_7p21.3";14,6604049133857;-1,796644672111;0,590327500270574;-3,0434710754412;0,00233865922060129;0,0113761897680097;"down";"HERVL18";"HERV";"prototype";"chr7";12090005;12093143;"+";"noncoding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"THSD7A";"ENSG00000005108";257807;"TMEM106B";"ENSG00000106460";118127;"None";"None";"HERVL18_7p21.3";"HERVL"
"HERVL18_9p23";11,5933600365668;-1,97302078699665;0,582801077616628;-3,3854103274231;0,000710719266582982;0,00445116671504635;"down";"HERVL18";"HERV";"prototype";"chr9";9557783;9561261;"-";"noncoding";"PTPRD";"protein_coding";"SENSE";"ENSG00000153707";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"HERVL18_9p23";"HERVL"
"HERVL40_11q14.1";12,6053156079255;-2,41478881239394;0,482101347129366;-5,00888210906816;5,47470934246261e-07;1,53760644040295e-05;"down";"HERVL40";"HERV";"oneside";"chr11";85155046;85156791;"+";"noncoding";"DLG2";"protein_coding";"ANTISENSE";"ENSG00000150672";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"HERVL40_11q14.1";"HERVL"
"HERVL40_11q25";594,354831661064;-2,84843551844008;0,82894930730325;-3,43619988984206;0,000589935540260594;0,00385072352647711;"down";"HERVL40";"HERV";"prototype";"chr11";131958908;131963549;"-";"noncoding";"NTM";"protein_coding";"ANTISENSE";"ENSG00000182667";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"HERVL40_11q25";"HERVL"
"HERVL40_13q31.3";28,062237390687;-2,53110421335738;0,501459634533876;-5,04747349347496;4,47690859076878e-07;1,3011369777728e-05;"down";"HERVL40";"HERV";"oneside";"chr13";91223345;91225948;"-";"noncoding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"PPIAP23";"ENSG00000214178";46133;"LINC00379";"ENSG00000229557";91938;"None";"None";"HERVL40_13q31.3";"HERVL"
"HERVL40_4q33";44,9390876570422;1,58298745326215;0,395020088413493;4,00735937156982;6,14013990952553e-05;0,000665132273166868;"up";"HERVL40";"HERV";"prototype";"chr4";169336002;169344307;"-";"noncoding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"NEK1";"ENSG00000137601";48550;"SH3RF1";"ENSG00000154447";65046;"None";"None";"HERVL40_4q33";"HERVL"
"HERVL40_5q12.3";16,9552191926274;1,66135598052195;0,457535542919787;3,63109709449001;0,00028221897735994;0,0021854123845478;"up";"HERVL40";"HERV";"oneside";"chr5";66091510;66092988;"+";"noncoding";"AC025442.2";"lncRNA";"SENSE";"ENSG00000285999";"EXONIC";FALSE;FALSE;NA;NA;NA;NA;NA;NA;"None";"None";"HERVL40_5q12.3";"HERVL"
"HERVL40_8q11.23a";12,1142190149565;-1,8320081887699;0,438764154507131;-4,17538253740856;2,9748572542941e-05;0,000369703505053275;"down";"HERVL40";"HERV";"internal";"chr8";53099857;53101822;"-";"noncoding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"AC009646.1";"ENSG00000250494";60517;"AC009800.1";"ENSG00000248911";123741;"None";"None";"HERVL40_8q11.23a";"HERVL"
"HERVL66_19p12f";11,0628439669596;1,80385394814368;0,379845541799885;4,74891436028491;2,04511515443322e-06;4,367985483329e-05;"up";"HERVL66";"HERV";"oneside";"chr19";20239410;20240961;"-";"noncoding";"AC011447.3";"lncRNA";"SENSE";"ENSG00000267383";"EXONIC";FALSE;FALSE;NA;NA;NA;NA;NA;NA;"None";"None";"HERVL66_19p12f";"HERVL"
"HERVL66_1q23.1";39,1031508019053;-2,54370501298915;0,708206216391188;-3,59175753349233;0,000328455374735713;0,0024268175072991;"down";"HERVL66";"HERV";"prototype";"chr1";157429092;157433731;"+";"noncoding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"AL732406.1";"ENSG00000286151";11833;"AL353899.1";"ENSG00000286005";3753;"None";"None";"HERVL66_1q23.1";"HERVL"
"HERVL74_15q11.2d";145,330163316593;-1,56262623880368;0,390287566696338;-4,00378175515767;6,23378772841883e-05;0,000671300769788629;"down";"HERVL74";"HERV";"internal";"chr15";23538428;23540642;"+";"noncoding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"GOLGA6L2";"ENSG00000174450";91185;"MIR4508";"ENSG00000265673";21420;"None";"None";"HERVL74_15q11.2d";"HERVL"
"HERVL74_2q11.2";256,98360839328;-1,93769854727104;0,3831516738754;-5,05726238299347;4,25317872933422e-07;1,25196132853223e-05;"down";"HERVL74";"HERV";"oneside";"chr2";100276117;100280003;"+";"noncoding";"LONRF2";"protein_coding";"ANTISENSE";"ENSG00000170500";"EXONIC";FALSE;TRUE;NA;NA;NA;NA;NA;NA;"None";"None";"HERVL74_2q11.2";"HERVL"
"HERVL74_7q21.11c";33,0819632750069;-1,59961308280389;0,618265737604583;-2,58725817316265;0,00967430762724865;0,0345580868333923;"down";"HERVL74";"HERV";"oneside";"chr7";84859853;84866058;"-";"noncoding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"HMGN2P11";"ENSG00000232605";10496;"AC093716.1";"ENSG00000235243";11600;"None";"None";"HERVL74_7q21.11c";"HERVL"
"HERVP71A_13q22.3";125,882751452351;-2,52731164084814;0,65224267516441;-3,87480264184045;0,000106711148444081;0,00100516429467737;"down";"HERVP71A";"HERV";"prototype";"chr13";78425495;78431070;"-";"noncoding";"OBI1-AS1";"lncRNA";"ANTISENSE";"ENSG00000234377";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"HERVP71A_13q22.3";"HERVP"
"HERVP71A_3p21.31";28,9445859369834;-2,24946028614765;0,652179505836805;-3,44914286023354;0,000562369092090775;0,00372103583700409;"down";"HERVP71A";"HERV";"prototype";"chr3";46111061;46118672;"-";"noncoding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"FLT1P1";"ENSG00000229515";23686;"XCR1";"ENSG00000173578";83319;"chr3:46111149-46111590,chr3:46112357-46112585";"chr3:46111325-46111333,chr3:46111391-46111401,chr3:46111423-46111444,chr3:46111167-46111182";"HERVP71A_3p21.31";"HERVP"
"HERVP71A_7q31.31";52,5821224573036;-2,05439788191871;0,55654983161357;-3,69130986162105;0,000223102144286667;0,00179419447734567;"down";"HERVP71A";"HERV";"oneside";"chr7";118869214;118871689;"+";"noncoding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"AC002529.1";"ENSG00000287827";355384;"GTF3AP6";"ENSG00000229982";8414;"None";"None";"HERVP71A_7q31.31";"HERVP"
"HERVP71A_8q24.13";42,6860561906137;-2,18844027869511;0,476578603984747;-4,59198180614325;4,3905665252794e-06;8,14605312488201e-05;"down";"HERVP71A";"HERV";"prototype";"chr8";125986715;125994823;"+";"noncoding";"AC016074.2,LINC00861";"lncRNA,lncRNA";"SENSE,ANTISENSE";"ENSG00000286122,ENSG00000245164";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"HERVP71A_8q24.13";"HERVP"
"HERVS71_1p31.1";58,5057576627165;-3,14488291947414;0,629848630235436;-4,99307733399149;5,94247488943025e-07;1,6538087692281e-05;"down";"HERVS71";"HERV";"prototype";"chr1";78198910;78200628;"+";"noncoding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"RNFT1P2";"ENSG00000233333";27673;"AC096531.2";"ENSG00000237413";28971;"None";"None";"HERVS71_1p31.1";"HERVS"
"HERVS71_6p22.1";52,9652093095737;-2,1479953124377;0,425082168691204;-5,05312965502931;4,34628635509318e-07;1,26718393286272e-05;"down";"HERVS71";"HERV";"prototype";"chr6";28766179;28776502;"-";"coding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"NOP56P1";"ENSG00000235559";7131;"RPSAP2";"ENSG00000237425";33275;"None";"chr6:28776042-28776068";"HERVS71_6p22.1";"HERVS"
"HERVW_13q31.3";43,3107624492233;2,27946373067941;0,556074387241268;4,09920647844981;4,14569066019077e-05;0,000482470773919608;"up";"HERVW";"HERV";"internal";"chr13";93040813;93043481;"+";"noncoding";"LINC00363";"lncRNA";"SENSE";"ENSG00000232849";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"HERVW_13q31.3";"HERVW"
"HERVW_1p32.3a";74,8318177735168;-1,81731906142595;0,300427105351046;-6,04911816895627;1,45640807350664e-09;1,22712401349403e-07;"down";"HERVW";"HERV";"oneside";"chr1";51226975;51230497;"+";"noncoding";"LINC01562";"lncRNA";"ANTISENSE";"ENSG00000203356";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"HERVW_1p32.3a";"HERVW"
"HERVW_2q31.1b";37,6496925119057;1,87145758611463;0,369565097820969;5,06394569495098;4,10666675718642e-07;1,22453336032468e-05;"up";"HERVW";"HERV";"oneside";"chr2";175325143;175326529;"+";"noncoding";"AC093459.1";"lncRNA";"SENSE";"ENSG00000229066";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"HERVW_2q31.1b";"HERVW"
"HERVW_2q31.3a";291,25697704004;-2,93301920291975;0,455565239537936;-6,43819797554048;1,20900243053879e-10;1,54214976695393e-08;"down";"HERVW";"HERV";"internal";"chr2";180057712;180060299;"+";"noncoding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"CWC22";"ENSG00000163510";50415;"AC012669.1";"ENSG00000270289";412838;"None";"None";"HERVW_2q31.3a";"HERVW"
"HERVW_5q12.1";467,990066203205;-2,91522827109032;0,555152890742195;-5,25121695249194;1,51097583071609e-07;5,35487089848548e-06;"down";"HERVW";"HERV";"prototype";"chr5";60658495;60666453;"+";"noncoding";"DEPDC1B";"protein_coding";"ANTISENSE";"ENSG00000035499";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"HERVW_5q12.1";"HERVW"
"HERVW_7q21.2";29,417589213444;-2,11257150594742;0,497912158407329;-4,24285985043005;2,20689267237489e-05;0,000289958545108598;"down";"HERVW";"HERV";"prototype";"chr7";92467999;92478192;"-";"coding";"AC007566.1,ERVW-1";"lncRNA,protein_coding";"ANTISENSE,SENSE";"ENSG00000244055,ENSG00000242950";"EXONIC";TRUE;TRUE;NA;NA;NA;NA;NA;NA;"None";"chr7:92477466-92477500,chr7:92477942-92477951";"HERVW_7q21.2";"HERVW"
"HML1_13q31.3a";25,3971969278108;2,65828500379855;0,555430961504548;4,78598635660821;1,70149615644327e-06;3,80207802938565e-05;"up";"HML1";"HERV";"oneside";"chr13";93039395;93040549;"+";"noncoding";"LINC00363";"lncRNA";"SENSE";"ENSG00000232849";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"HML1_13q31.3a";"HERVK"
"HML1_2q31.3a";81,5498773304032;-2,88422604458214;0,502125964316282;-5,74402888826797;9,24500051865665e-09;5,27366986107718e-07;"down";"HML1";"HERV";"oneside";"chr2";180056513;180057669;"+";"noncoding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"CWC22";"ENSG00000163510";49216;"AC012669.1";"ENSG00000270289";415468;"None";"None";"HML1_2q31.3a";"HERVK"
"HML1_2q31.3b";90,3460251094931;-2,93670424138658;0,54678385623969;-5,37086859437056;7,83582942768285e-08;3,12888075929736e-06;"down";"HML1";"HERV";"oneside";"chr2";180060300;180061494;"+";"noncoding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"CWC22";"ENSG00000163510";53003;"AC012669.1";"ENSG00000270289";411643;"None";"None";"HML1_2q31.3b";"HERVK"
"HML2_11p15.4a";58,9368841711797;2,94575292739841;0,536999117011501;5,4855824415356;4,12109303831426e-08;1,86443933319597e-06;"up";"HML2";"HERV";"prototype";"chr11";3447426;3456979;"-";"coding";"AC127526.3";"transcribed_unprocessed_pseudogene";"SENSE";"ENSG00000284605";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"HML2_11p15.4a";"HERVK"
"HML2_15q25.2";114,486727997506;-4,76762282711734;0,927419103334542;-5,14074252942959;2,73654836407326e-07;8,90022677043818e-06;"down";"HML2";"HERV";"internal";"chr15";84160268;84163612;"+";"noncoding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"EFL1P1";"ENSG00000259404";33664;"DNM1P41";"ENSG00000280038";2935;"None";"None";"HML2_15q25.2";"HERVK"
"HML3_12q23.3";37,1860367931983;1,78000589064038;0,335584751863043;5,30419180477791;1,13173269575806e-07;4,20802958617087e-06;"up";"HML3";"HERV";"prototype";"chr12";105302834;105309240;"-";"noncoding";"C12orf75,AC011313.1";"protein_coding,lncRNA";"ANTISENSE,SENSE";"ENSG00000235162,ENSG00000257642";"EXONIC";FALSE;FALSE;NA;NA;NA;NA;NA;NA;"None";"None";"HML3_12q23.3";"HERVK"
"HML3_13q12.11b";18,2760251082454;-2,12665088311497;0,52019713668727;-4,08816337717264;4,348019026289e-05;0,000494822883983125;"down";"HML3";"HERV";"prototype";"chr13";20678247;20685411;"-";"coding";"IFT88";"protein_coding";"ANTISENSE";"ENSG00000032742";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"HML3_13q12.11b";"HERVK"
"HML3_19p12h";13,9654489614907;-1,7621860379647;0,674061537564101;-2,61428065504645;0,00894155534392319;0,0325870016978534;"down";"HML3";"HERV";"internal";"chr19";24005300;24007247;"-";"noncoding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"AC092279.2";"ENSG00000268362";26154;"RNA5-8SP4";"ENSG00000201966";793;"None";"None";"HML3_19p12h";"HERVK"
"HML3_1p36.23";14,2429538876612;-2,37463384363882;0,587023988768607;-4,04520750271221;5,22767993801635e-05;0,000580544287191561;"down";"HML3";"HERV";"oneside";"chr1";8907810;8908879;"-";"noncoding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"AL139415.2";"ENSG00000232663";863;"AL139415.1";"ENSG00000232208";66;"None";"None";"HML3_1p36.23";"HERVK"
"HML3_3p21.31b";17,6886280886964;1,58590574189883;0,47424470100928;3,34406634069654;0,000825599923703145;0,00503240444739125;"up";"HML3";"HERV";"oneside";"chr3";49229259;49234078;"+";"noncoding";"CCDC36";"protein_coding";"SENSE";"ENSG00000173421";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"HML3_3p21.31b";"HERVK"
"HML3_3q13.11a";220,955890402339;2,36678105625666;0,462006043774694;5,12283570344562;3,00974586395118e-07;9,53155379811297e-06;"up";"HML3";"HERV";"prototype";"chr3";103208941;103215975;"+";"noncoding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"RNU1-43P";"ENSG00000201922";48817;"NDUFA4P2";"ENSG00000236691";25012;"None";"None";"HML3_3q13.11a";"HERVK"
"HML3_6q27b";325,242287035563;4,38865078914648;0,615398926758246;7,13139168484531;9,93591274196332e-13;2,9435942781352e-10;"up";"HML3";"HERV";"oneside";"chr6";170593081;170596715;"-";"noncoding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"AL031259.1";"ENSG00000287411";15907;"PDCD2";"ENSG00000071994";8389;"None";"None";"HML3_6q27b";"HERVK"
"HML3_7p11.2c";94,9535310301193;1,59311915813283;0,493129824554451;3,23062828246543;0,00123518462210748;0,00692125416072918;"up";"HML3";"HERV";"prototype";"chr7";56316940;56322781;"+";"noncoding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"AC073136.2";"ENSG00000224155";11414;"AC093392.1";"ENSG00000203462";23;"None";"None";"HML3_7p11.2c";"HERVK"
"HML3_8q24.13";30,8548374632923;-1,74144624120347;0,496851480751212;-3,50496337169106;0,000456670107245597;0,00316771772276704;"down";"HML3";"HERV";"prototype";"chr8";126007722;126013982;"+";"noncoding";"AC016074.2,LINC00861";"lncRNA,lncRNA";"SENSE,ANTISENSE";"ENSG00000286122,ENSG00000245164";"EXONIC";FALSE;FALSE;NA;NA;NA;NA;NA;NA;"None";"None";"HML3_8q24.13";"HERVK"
"HML3_8q24.3";34,7812440237314;1,568451237507;0,582108861782701;2,69442941085563;0,00705092600293158;0,0272311624940806;"up";"HML3";"HERV";"oneside";"chr8";144871051;144873813;"+";"noncoding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"AF235103.3";"ENSG00000286681";1562;"ZNF250";"ENSG00000196150";2684;"None";"None";"HML3_8q24.3";"HERVK"
"HML5_12q15";4974,49121256108;-1,94538480398475;0,274544435296923;-7,08586499624658;1,38178466825052e-12;3,84554860400388e-10;"down";"HML5";"HERV";"prototype";"chr12";69328937;69332487;"-";"noncoding";"AC020656.2";"lncRNA";"SENSE";"ENSG00000274979";"EXONIC";FALSE;FALSE;NA;NA;NA;NA;NA;NA;"chr12:69329868-69330258,chr12:69331089-69331306,chr12:69331352-69332005";"chr12:69331170-69331177,chr12:69331739-69331752,chr12:69332293-69332309";"HML5_12q15";"HERVK"
"HML5_7q31.31";33,3468982027211;-3,19189497314431;0,424819080638738;-7,51353957158685;5,75497362343697e-14;2,93631543098028e-11;"down";"HML5";"HERV";"prototype";"chr7";118114089;118121852;"+";"noncoding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"AC003084.1";"ENSG00000234826";110044;"LSM8";"ENSG00000128534";62292;"None";"None";"HML5_7q31.31";"HERVK"
"HML6_11p15.4";502,392613459338;-1,66267888320687;0,552271205209318;-3,01062026686091;0,00260714677071032;0,0123805770125148;"down";"HML6";"HERV";"prototype";"chr11";7899325;7906232;"-";"noncoding";"AC044810.2";"lncRNA";"SENSE";"ENSG00000254951";"EXONIC";FALSE;FALSE;NA;NA;NA;NA;NA;NA;"None";"chr11:7906202-7906206,chr11:7905746-7905761";"HML6_11p15.4";"HERVK"
"HML6_13q13.3";42,8830458953104;-1,68556857088731;0,29292679354882;-5,75423145990361;8,70368386048216e-09;5,12401490863257e-07;"down";"HML6";"HERV";"oneside";"chr13";37558860;37561209;"+";"noncoding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"LINC00547";"ENSG00000275226";7324;"POSTN";"ENSG00000133110";1374;"None";"None";"HML6_13q13.3";"HERVK"
"HML6_19q13.41d";31,0999323831217;1,51127211869856;0,343228605238785;4,40310654657459;1,06711724820589e-05;0,000159477973595005;"up";"HML6";"HERV";"oneside";"chr19";52475656;52481443;"-";"noncoding";"ZNF578";"protein_coding";"ANTISENSE";"ENSG00000258405";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"HML6_19q13.41d";"HERVK"
"HML6_5q13.2e";18,817401084703;1,87479667120046;0,352161191262964;5,32368903136893;1,01683679272584e-07;3,89109546016423e-06;"up";"HML6";"HERV";"prototype";"chr5";71571897;71578401;"+";"coding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"BDP1";"ENSG00000145734";4077;"MCCC2";"ENSG00000131844";8887;"None";"chr5:71572212-71572217";"HML6_5q13.2e";"HERVK"
"HML6_6p22.2";142,324591229236;1,53760763570258;0,268869304990324;5,71879201963166;1,07284013336936e-08;5,93552035232782e-07;"up";"HML6";"HERV";"prototype";"chr6";26288022;26296266;"-";"noncoding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"H3C9P";"ENSG00000220875";25610;"H4C8";"ENSG00000158406";2384;"None";"None";"HML6_6p22.2";"HERVK"
"HUERSP1_11q12.3";14,6013833646319;-2,06881319426273;0,504892019106632;-4,09753594030529;4,17571350186105e-05;0,000482994367771938;"down";"HUERSP1";"HERV";"prototype";"chr11";63136567;63142914;"+";"noncoding";"SLC22A24,SLC22A10";"protein_coding,protein_coding";"ANTISENSE,SENSE";"ENSG00000197658,ENSG00000184999";"EXONIC";FALSE;FALSE;NA;NA;NA;NA;NA;NA;"None";"None";"HUERSP1_11q12.3";"HUERS"
"HUERSP1_11q22.3b";223,050580042969;-2,29277456953274;0,402850545145131;-5,69137760185168;1,26018475057666e-08;6,80782901366364e-07;"down";"HUERSP1";"HERV";"prototype";"chr11";104961004;104966216;"+";"noncoding";"CASP4";"protein_coding";"ANTISENSE";"ENSG00000196954";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"HUERSP1_11q22.3b";"HUERS"
"HUERSP1_7q21.12";202,13265383573;-2,12359355983539;0,283480449209444;-7,49114644680987;6,82745838294289e-14;3,30017777836566e-11;"down";"HUERSP1";"HERV";"prototype";"chr7";88285913;88288074;"-";"noncoding";"AC003991.1,STEAP4";"lncRNA,protein_coding";"ANTISENSE,SENSE";"ENSG00000228113,ENSG00000127954";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"HUERSP1_7q21.12";"HUERS"
"HUERSP2_21q22.3";1456,01815086214;1,74606937090634;0,38407901666511;4,54612018658857;5,46438408702838e-06;9,61396617917023e-05;"up";"HUERSP2";"HERV";"prototype";"chr21";44485340;44491111;"+";"noncoding";"LINC02575";"lncRNA";"SENSE";"ENSG00000228709";"EXONIC";FALSE;FALSE;NA;NA;NA;NA;NA;NA;"None";"chr21:44485429-44485475,chr21:44485565-44485572";"HUERSP2_21q22.3";"HUERS"
"HUERSP3_12p11.21";74,3388348868844;1,78185088320927;0,353651774685388;5,03843331422391;4,6935789196314e-07;1,35127989962053e-05;"up";"HUERSP3";"HERV";"prototype";"chr12";30843694;30850964;"+";"noncoding";"AC010198.2";"lncRNA";"SENSE";"ENSG00000285517";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"chr12:30844100-30844137";"HUERSP3_12p11.21";"HUERS"
